"CPSID","COUNTY","weight","hhsize","FSTOTXPNC_perpers","FSSTATUS","FSSTATUSMD","FSFOODS","FSWROUTY","FSBAL","FSRAWSCRA","FSTOTXPNC","FAMINC","female","hispanic","black","kids","elderly","education","married","femhispanic"
"20210901992200","0",6864.3274,1,70,1,1,1,99,99,0,70,1,1,0,0,0,0,1,0,0
"20210901993200","0",4958.1366,1,0,1,1,1,99,99,0,0,1,0,0,1,0,1,1,0,0
"20210901995000","0",4080.6917,1,80,1,1,1,99,99,0,80,1,1,0,0,0,1,1,0,0
"20210901996400","0",5693.449,1,999,99,99,99,99,99,99,999,99,1,0,1,0,1,0,0,0
"20210901996900","0",5913.0065,4,100,1,1,1,99,99,0,400,1,2,4,0,1,0,0,2,0
"20210901996900","0",5913.0065,4,100,1,1,1,99,99,0,400,1,2,4,0,1,0,0,2,0
"20210901996900","0",5913.0065,4,100,1,1,1,99,99,0,400,1,2,4,0,1,0,0,2,0
"20210901996900","0",5913.0065,4,100,1,1,1,99,99,0,400,1,2,4,0,1,0,0,2,0
"20210901997700","0",4540.2188,3,76.6666666666667,1,1,1,1,1,0,230,1,1,0,0,1,0,2,2,0
"20210901997700","0",4540.2188,3,76.6666666666667,1,1,1,1,1,0,230,1,1,0,0,1,0,2,2,0
"20210901997700","0",4540.2188,3,76.6666666666667,1,1,1,1,1,0,230,1,1,0,0,1,0,2,2,0
"20210901997900","0",4185.558,5,46,1,1,1,1,1,0,230,1,2,5,0,2,0,0,2,0
"20210901997900","0",4185.558,5,46,1,1,1,1,1,0,230,1,2,5,0,2,0,0,2,0
"20210901997900","0",4185.558,5,46,1,1,1,1,1,0,230,1,2,5,0,2,0,0,2,0
"20210901997900","0",4185.558,5,46,1,1,1,1,1,0,230,1,2,5,0,2,0,0,2,0
"20210901997900","0",4185.558,5,46,1,1,1,1,1,0,230,1,2,5,0,2,0,0,2,0
"20210901998900","0",6483.8846,1,150,1,1,1,99,99,0,150,1,1,0,0,0,0,1,0,0
"20210901999400","0",5693.449,1,50,3,1,3,2,2,6,50,3,1,0,1,0,1,1,0,0
"20210902001200","0",5306.7634,4,52.5,1,1,1,99,99,0,210,1,1,0,1,2,0,2,2,0
"20210902001200","0",5306.7634,4,52.5,1,1,1,99,99,0,210,1,1,0,1,2,0,2,2,0
"20210902001200","0",5306.7634,4,52.5,1,1,1,99,99,0,210,1,1,0,1,2,0,2,2,0
"20210902001200","0",5306.7634,4,52.5,1,1,1,99,99,0,210,1,1,0,1,2,0,2,2,0
"20210902001600","0",4622.4099,2,100,3,3,3,3,3,7,200,3,1,0,0,0,1,2,2,0
"20210902001600","0",4622.4099,2,100,3,3,3,3,3,7,200,3,1,0,0,0,1,2,2,0
"20210902002700","0",5306.7634,1,220,1,1,1,2,1,1,220,1,1,0,0,0,0,1,0,0
"20210902006800","0",7342.8613,1,999,99,99,99,99,99,99,999,99,0,0,1,0,0,1,0,0
"20210902008500","0",4544.3432,2,499.5,99,99,99,99,99,99,999,99,1,0,0,1,0,0,0,0
"20210902008500","0",4544.3432,2,499.5,99,99,99,99,99,99,999,99,1,0,0,1,0,0,0,0
"20210902009800","0",7822.1214,1,999,99,99,99,99,99,99,999,99,0,0,1,0,0,0,0,0
"20210902011500","0",4958.1366,1,50,98,98,2,96,96,98,50,98,0,0,1,0,1,0,0,0
"20210902013200","0",4942.464,1,100,1,1,2,1,1,0,100,1,1,0,0,0,0,0,0,0
"20210902014000","0",4738.4179,1,90,1,1,1,99,99,0,90,1,0,0,0,0,1,1,0,0
"20210902014800","0",5552.1754,6,21.6666666666667,1,1,1,99,99,0,130,1,3,0,0,1,1,4,4,0
"20210902014800","0",5552.1754,6,21.6666666666667,1,1,1,99,99,0,130,1,3,0,0,1,1,4,4,0
"20210902014800","0",5552.1754,6,21.6666666666667,1,1,1,99,99,0,130,1,3,0,0,1,1,4,4,0
"20210902014800","0",5552.1754,6,21.6666666666667,1,1,1,99,99,0,130,1,3,0,0,1,1,4,4,0
"20210902014800","0",5552.1754,6,21.6666666666667,1,1,1,99,99,0,130,1,3,0,0,1,1,4,4,0
"20210902014800","0",5552.1754,6,21.6666666666667,1,1,1,99,99,0,130,1,3,0,0,1,1,4,4,0
"20210902017600","0",4740.8008,7,142.714285714286,99,99,99,99,99,99,999,99,5,7,0,0,0,1,1,0
"20210902017600","0",4740.8008,7,142.714285714286,99,99,99,99,99,99,999,99,5,7,0,0,0,1,1,0
"20210902017600","0",4740.8008,7,142.714285714286,99,99,99,99,99,99,999,99,5,7,0,0,0,1,1,0
"20210902017600","0",4740.8008,7,142.714285714286,99,99,99,99,99,99,999,99,5,7,0,0,0,1,1,0
"20210902017600","0",4740.8008,7,142.714285714286,99,99,99,99,99,99,999,99,5,7,0,0,0,1,1,0
"20210902017600","0",4740.8008,7,142.714285714286,99,99,99,99,99,99,999,99,5,7,0,0,0,1,1,0
"20210902017600","0",4740.8008,7,142.714285714286,99,99,99,99,99,99,999,99,5,7,0,0,0,1,1,0
"20210902019900","0",11110.8108,1,999,99,99,99,99,99,99,999,99,0,0,1,0,0,1,0,0
"20210902021300","0",5056.0988,6,0,1,1,1,1,1,0,0,1,4,6,0,3,0,0,2,0
"20210902021300","0",5056.0988,6,0,1,1,1,1,1,0,0,1,4,6,0,3,0,0,2,0
"20210902021300","0",5056.0988,6,0,1,1,1,1,1,0,0,1,4,6,0,3,0,0,2,0
"20210902021300","0",5056.0988,6,0,1,1,1,1,1,0,0,1,4,6,0,3,0,0,2,0
"20210902021300","0",5056.0988,6,0,1,1,1,1,1,0,0,1,4,6,0,3,0,0,2,0
"20210902021300","0",5056.0988,6,0,1,1,1,1,1,0,0,1,4,6,0,3,0,0,2,0
"20210902025100","0",5328.0273,4,249.75,99,99,99,99,99,99,999,99,3,4,0,0,0,1,2,0
"20210902025100","0",5328.0273,4,249.75,99,99,99,99,99,99,999,99,3,4,0,0,0,1,2,0
"20210902025100","0",5328.0273,4,249.75,99,99,99,99,99,99,999,99,3,4,0,0,0,1,2,0
"20210902025100","0",5328.0273,4,249.75,99,99,99,99,99,99,999,99,3,4,0,0,0,1,2,0
"20210902025700","0",5253.3578,1,100,1,1,1,99,99,0,100,1,1,1,0,0,0,1,0,0
"20210902027100","0",4958.1366,1,190,1,1,1,99,99,0,190,1,0,0,1,0,1,0,0,0
"20210902027400","0",4870.9417,1,100,1,1,1,99,99,0,100,1,0,0,0,0,0,1,1,0
"20210902029200","0",4817.3906,4,0,1,1,1,2,1,1,0,1,2,4,0,0,2,0,2,0
"20210902029200","0",4817.3906,4,0,1,1,1,2,1,1,0,1,2,4,0,0,2,0,2,0
"20210902029200","0",4817.3906,4,0,1,1,1,2,1,1,0,1,2,4,0,0,2,0,2,0
"20210902029200","0",4817.3906,4,0,1,1,1,2,1,1,0,1,2,4,0,0,2,0,2,0
"20210902034500","0",4496.6192,5,74,1,1,1,99,99,0,370,1,1,0,0,0,3,3,2,0
"20210902034500","0",4496.6192,5,74,1,1,1,99,99,0,370,1,1,0,0,0,3,3,2,0
"20210902034500","0",4496.6192,5,74,1,1,1,99,99,0,370,1,1,0,0,0,3,3,2,0
"20210902034500","0",4496.6192,5,74,1,1,1,99,99,0,370,1,1,0,0,0,3,3,2,0
"20210902034500","0",4496.6192,5,74,1,1,1,99,99,0,370,1,1,0,0,0,3,3,2,0
"20210902036100","0",4942.464,4,80,1,1,1,99,99,0,320,1,3,0,0,3,0,0,0,0
"20210902036100","0",4942.464,4,80,1,1,1,99,99,0,320,1,3,0,0,3,0,0,0,0
"20210902036100","0",4942.464,4,80,1,1,1,99,99,0,320,1,3,0,0,3,0,0,0,0
"20210902036100","0",4942.464,4,80,1,1,1,99,99,0,320,1,3,0,0,3,0,0,0,0
"20210902042000","17119",5356.3425,3,80,1,2,3,1,3,1,240,1,1,0,0,0,0,1,0,0
"20210902042000","17119",5356.3425,3,80,1,2,3,1,3,1,240,1,1,0,0,0,0,1,0,0
"20210902042000","17119",5356.3425,3,80,1,2,3,1,3,1,240,1,1,0,0,0,0,1,0,0
"20210902042300","17163",3948.9319,1,140,1,1,1,99,99,0,140,1,0,0,0,0,1,1,0,0
"20210902048100","0",6405.7493,3,40,1,1,1,99,99,0,120,1,3,0,3,0,0,1,0,0
"20210902048100","0",6405.7493,3,40,1,1,1,99,99,0,120,1,3,0,3,0,0,1,0,0
"20210902048100","0",6405.7493,3,40,1,1,1,99,99,0,120,1,3,0,3,0,0,1,0,0
"20210902048500","0",4213.6827,6,166.5,99,99,99,99,99,99,999,99,3,6,0,2,0,0,4,0
"20210902048500","0",4213.6827,6,166.5,99,99,99,99,99,99,999,99,3,6,0,2,0,0,4,0
"20210902048500","0",4213.6827,6,166.5,99,99,99,99,99,99,999,99,3,6,0,2,0,0,4,0
"20210902048500","0",4213.6827,6,166.5,99,99,99,99,99,99,999,99,3,6,0,2,0,0,4,0
"20210902048500","0",4213.6827,6,166.5,99,99,99,99,99,99,999,99,3,6,0,2,0,0,4,0
"20210902048500","0",4213.6827,6,166.5,99,99,99,99,99,99,999,99,3,6,0,2,0,0,4,0
"20210902050900","0",3950.9177,4,57.5,1,1,2,1,1,0,230,1,2,4,0,2,1,1,2,0
"20210902050900","0",3950.9177,4,57.5,1,1,2,1,1,0,230,1,2,4,0,2,1,1,2,0
"20210902050900","0",3950.9177,4,57.5,1,1,2,1,1,0,230,1,2,4,0,2,1,1,2,0
"20210902050900","0",3950.9177,4,57.5,1,1,2,1,1,0,230,1,2,4,0,2,1,1,2,0
"20210902055400","0",5212.8277,3,333,99,99,99,99,99,99,999,99,1,0,0,1,0,2,2,0
"20210902055400","0",5212.8277,3,333,99,99,99,99,99,99,999,99,1,0,0,1,0,2,2,0
"20210902055400","0",5212.8277,3,333,99,99,99,99,99,99,999,99,1,0,0,1,0,2,2,0
"20210902056500","17111",4607.2905,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,0,1,2,0
"20210902056500","17111",4607.2905,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,0,1,2,0
"20210902057100","0",3747.4202,1,90,1,1,2,1,1,0,90,1,1,0,0,0,1,1,0,0
"20210902057400","17111",4014.7466,3,333,99,99,99,99,99,99,999,99,2,3,0,0,2,0,2,0
"20210902057400","17111",4014.7466,3,333,99,99,99,99,99,99,999,99,2,3,0,0,2,0,2,0
"20210902057400","17111",4014.7466,3,333,99,99,99,99,99,99,999,99,2,3,0,0,2,0,2,0
"20210902058300","17179",3688.2456,2,95,1,1,1,99,99,0,190,1,1,0,0,0,2,2,2,0
"20210902058300","17179",3688.2456,2,95,1,1,1,99,99,0,190,1,1,0,0,0,2,2,2,0
"20210902058700","0",4607.2905,4,249.75,99,99,99,99,99,99,999,99,2,0,0,2,0,0,2,0
"20210902058700","0",4607.2905,4,249.75,99,99,99,99,99,99,999,99,2,0,0,2,0,0,2,0
"20210902058700","0",4607.2905,4,249.75,99,99,99,99,99,99,999,99,2,0,0,2,0,0,2,0
"20210902058700","0",4607.2905,4,249.75,99,99,99,99,99,99,999,99,2,0,0,2,0,0,2,0
"20210902058800","0",4556.5168,2,40,1,1,2,1,1,0,80,1,2,2,0,0,0,1,0,0
"20210902058800","0",4556.5168,2,40,1,1,2,1,1,0,80,1,2,2,0,0,0,1,0,0
"20210902059400","0",3623.7058,2,200,1,1,1,99,99,0,400,1,1,0,0,0,2,1,2,0
"20210902059400","0",3623.7058,2,200,1,1,1,99,99,0,400,1,1,0,0,0,2,1,2,0
"20210902060400","0",3838.0944,2,50,1,1,1,1,1,0,100,1,1,0,0,0,1,2,2,0
"20210902060400","0",3838.0944,2,50,1,1,1,1,1,0,100,1,1,0,0,0,1,2,2,0
"20210902061300","0",4213.803,1,80,1,1,2,1,1,0,80,1,0,1,0,0,1,0,0,0
"20210902063600","0",3623.7058,1,140,1,1,1,99,99,0,140,1,1,0,0,0,1,1,0,0
"20210902063700","17163",4980.5222,2,140,1,1,1,99,99,0,280,1,1,0,0,0,0,1,0,0
"20210902063700","17163",4980.5222,2,140,1,1,1,99,99,0,280,1,1,0,0,0,0,1,0,0
"20210902064400","17163",5364.4035,3,333,99,99,99,99,99,99,999,99,1,0,0,1,0,1,2,0
"20210902064400","17163",5364.4035,3,333,99,99,99,99,99,99,999,99,1,0,0,1,0,1,2,0
"20210902064400","17163",5364.4035,3,333,99,99,99,99,99,99,999,99,1,0,0,1,0,1,2,0
"20210902065700","17097",4957.205,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,1,2,2,0
"20210902065700","17097",4957.205,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,1,2,2,0
"20210902066700","0",4212.2908,5,40,1,1,2,2,1,2,200,1,1,5,0,2,0,0,2,0
"20210902066700","0",4212.2908,5,40,1,1,2,2,1,2,200,1,1,5,0,2,0,0,2,0
"20210902066700","0",4212.2908,5,40,1,1,2,2,1,2,200,1,1,5,0,2,0,0,2,0
"20210902066700","0",4212.2908,5,40,1,1,2,2,1,2,200,1,1,5,0,2,0,0,2,0
"20210902066700","0",4212.2908,5,40,1,1,2,2,1,2,200,1,1,5,0,2,0,0,2,0
"20210902069400","0",3886.5753,1,80,3,1,2,3,2,6,80,3,0,0,0,0,1,1,0,0
"20210902072200","0",3747.4202,4,50,1,1,1,99,99,0,200,1,2,0,0,1,2,2,2,0
"20210902072200","0",3747.4202,4,50,1,1,1,99,99,0,200,1,2,0,0,1,2,2,2,0
"20210902072200","0",3747.4202,4,50,1,1,1,99,99,0,200,1,2,0,0,1,2,2,2,0
"20210902072200","0",3747.4202,4,50,1,1,1,99,99,0,200,1,2,0,0,1,2,2,2,0
"20210902074300","0",4957.205,2,225,1,1,1,99,99,0,450,1,1,0,0,0,0,1,2,0
"20210902074300","0",4957.205,2,225,1,1,1,99,99,0,450,1,1,0,0,0,0,1,2,0
"20210902075500","17097",5212.8277,4,67.5,1,1,1,99,99,0,270,1,2,0,0,2,0,2,2,0
"20210902075500","17097",5212.8277,4,67.5,1,1,1,99,99,0,270,1,2,0,0,2,0,2,2,0
"20210902075500","17097",5212.8277,4,67.5,1,1,1,99,99,0,270,1,2,0,0,2,0,2,2,0
"20210902075500","17097",5212.8277,4,67.5,1,1,1,99,99,0,270,1,2,0,0,2,0,2,2,0
"20210902076300","0",4422.5831,4,97.5,1,1,1,99,99,0,390,1,2,0,0,2,0,1,2,0
"20210902076300","0",4422.5831,4,97.5,1,1,1,99,99,0,390,1,2,0,0,2,0,1,2,0
"20210902076300","0",4422.5831,4,97.5,1,1,1,99,99,0,390,1,2,0,0,2,0,1,2,0
"20210902076300","0",4422.5831,4,97.5,1,1,1,99,99,0,390,1,2,0,0,2,0,1,2,0
"20210902081600","0",4629.3054,4,249.75,99,99,99,99,99,99,999,99,1,0,0,1,1,2,2,0
"20210902081600","0",4629.3054,4,249.75,99,99,99,99,99,99,999,99,1,0,0,1,1,2,2,0
"20210902081600","0",4629.3054,4,249.75,99,99,99,99,99,99,999,99,1,0,0,1,1,2,2,0
"20210902081600","0",4629.3054,4,249.75,99,99,99,99,99,99,999,99,1,0,0,1,1,2,2,0
"20210902081900","17119",5212.8277,5,74,1,1,2,1,1,0,370,1,2,0,0,2,0,1,2,0
"20210902081900","17119",5212.8277,5,74,1,1,2,1,1,0,370,1,2,0,0,2,0,1,2,0
"20210902081900","17119",5212.8277,5,74,1,1,2,1,1,0,370,1,2,0,0,2,0,1,2,0
"20210902081900","17119",5212.8277,5,74,1,1,2,1,1,0,370,1,2,0,0,2,0,1,2,0
"20210902081900","17119",5212.8277,5,74,1,1,2,1,1,0,370,1,2,0,0,2,0,1,2,0
"20210902082600","17111",3747.4202,3,46.6666666666667,2,3,3,3,2,4,140,2,1,0,0,0,1,1,0,0
"20210902082600","17111",3747.4202,3,46.6666666666667,2,3,3,3,2,4,140,2,1,0,0,0,1,1,0,0
"20210902082600","17111",3747.4202,3,46.6666666666667,2,3,3,3,2,4,140,2,1,0,0,0,1,1,0,0
"20210902083500","17119",4080.6917,2,100,1,1,2,1,1,0,200,1,1,0,0,0,2,1,2,0
"20210902083500","17119",4080.6917,2,100,1,1,2,1,1,0,200,1,1,0,0,0,2,1,2,0
"20210902089700","0",6114.3018,2,65,1,1,1,99,99,0,130,1,1,0,2,0,2,2,2,0
"20210902089700","0",6114.3018,2,65,1,1,1,99,99,0,130,1,1,0,2,0,2,2,2,0
"20210902091000","0",4589.6105,2,70,2,1,2,2,2,3,140,2,1,2,0,0,2,1,2,0
"20210902091000","0",4589.6105,2,70,2,1,2,2,2,3,140,2,1,2,0,0,2,1,2,0
"20210902092100","0",3747.4202,1,70,1,1,1,99,99,0,70,1,1,0,0,0,1,1,0,0
"20210902092500","17163",3838.0944,1,40,1,1,3,1,1,1,40,1,1,0,0,0,1,0,0,0
"20210902093400","0",3948.9319,1,80,1,1,1,99,99,0,80,1,0,0,0,0,1,1,0,0
"20210902100600","17119",4629.3054,2,110,1,1,1,99,99,0,220,1,1,0,0,0,1,1,2,0
"20210902100600","17119",4629.3054,2,110,1,1,1,99,99,0,220,1,1,0,0,0,1,1,2,0
"20210902101200","0",4299.1496,2,125,1,1,2,1,1,0,250,1,1,2,0,0,0,0,0,0
"20210902101200","0",4299.1496,2,125,1,1,2,1,1,0,250,1,1,2,0,0,0,0,0,0
"20210902101600","0",6485.0676,6,66.6666666666667,1,1,2,1,1,0,400,1,4,3,6,2,1,2,2,0
"20210902101600","0",6485.0676,6,66.6666666666667,1,1,2,1,1,0,400,1,4,3,6,2,1,2,2,0
"20210902101600","0",6485.0676,6,66.6666666666667,1,1,2,1,1,0,400,1,4,3,6,2,1,2,2,0
"20210902101600","0",6485.0676,6,66.6666666666667,1,1,2,1,1,0,400,1,4,3,6,2,1,2,2,0
"20210902101600","0",6485.0676,6,66.6666666666667,1,1,2,1,1,0,400,1,4,3,6,2,1,2,2,0
"20210902101600","0",6485.0676,6,66.6666666666667,1,1,2,1,1,0,400,1,4,3,6,2,1,2,2,0
"20210902101700","0",3615.7475,2,100,1,1,1,99,99,0,200,1,1,0,0,0,2,1,0,0
"20210902101700","0",3615.7475,2,100,1,1,1,99,99,0,200,1,1,0,0,0,2,1,0,0
"20210902102700","0",3950.9177,3,93.3333333333333,1,1,1,99,99,0,280,1,1,3,0,1,0,1,2,0
"20210902102700","0",3950.9177,3,93.3333333333333,1,1,1,99,99,0,280,1,1,3,0,1,0,1,2,0
"20210902102700","0",3950.9177,3,93.3333333333333,1,1,1,99,99,0,280,1,1,3,0,1,0,1,2,0
"20210902102900","17179",5130.5132,6,166.5,99,99,99,99,99,99,999,99,3,0,0,4,0,2,2,0
"20210902102900","17179",5130.5132,6,166.5,99,99,99,99,99,99,999,99,3,0,0,4,0,2,2,0
"20210902102900","17179",5130.5132,6,166.5,99,99,99,99,99,99,999,99,3,0,0,4,0,2,2,0
"20210902102900","17179",5130.5132,6,166.5,99,99,99,99,99,99,999,99,3,0,0,4,0,2,2,0
"20210902102900","17179",5130.5132,6,166.5,99,99,99,99,99,99,999,99,3,0,0,4,0,2,2,0
"20210902102900","17179",5130.5132,6,166.5,99,99,99,99,99,99,999,99,3,0,0,4,0,2,2,0
"20210902103100","0",4141.7719,2,105,1,1,2,1,1,1,210,1,1,0,0,0,2,1,2,0
"20210902103100","0",4141.7719,2,105,1,1,2,1,1,1,210,1,1,0,0,0,2,1,2,0
"20210902103900","0",4213.6827,4,249.75,99,99,99,99,99,99,999,99,3,4,0,1,0,0,2,0
"20210902103900","0",4213.6827,4,249.75,99,99,99,99,99,99,999,99,3,4,0,1,0,0,2,0
"20210902103900","0",4213.6827,4,249.75,99,99,99,99,99,99,999,99,3,4,0,1,0,0,2,0
"20210902103900","0",4213.6827,4,249.75,99,99,99,99,99,99,999,99,3,4,0,1,0,0,2,0
"20210902104100","0",4141.7719,4,57.5,1,1,1,99,99,0,230,1,2,0,0,0,2,4,2,0
"20210902104100","0",4141.7719,4,57.5,1,1,1,99,99,0,230,1,2,0,0,0,2,4,2,0
"20210902104100","0",4141.7719,4,57.5,1,1,1,99,99,0,230,1,2,0,0,0,2,4,2,0
"20210902104100","0",4141.7719,4,57.5,1,1,1,99,99,0,230,1,2,0,0,0,2,4,2,0
"20210902105100","0",3948.9319,1,40,1,1,1,2,1,1,40,1,0,0,0,0,1,1,0,0
"20210902106200","0",3950.9177,5,199.8,99,99,99,99,99,99,999,99,2,5,0,2,0,1,2,0
"20210902106200","0",3950.9177,5,199.8,99,99,99,99,99,99,999,99,2,5,0,2,0,1,2,0
"20210902106200","0",3950.9177,5,199.8,99,99,99,99,99,99,999,99,2,5,0,2,0,1,2,0
"20210902106200","0",3950.9177,5,199.8,99,99,99,99,99,99,999,99,2,5,0,2,0,1,2,0
"20210902106200","0",3950.9177,5,199.8,99,99,99,99,99,99,999,99,2,5,0,2,0,1,2,0
"20210902109300","17111",5223.0423,2,499.5,99,99,99,99,99,99,999,99,0,2,0,0,0,1,0,0
"20210902109300","17111",5223.0423,2,499.5,99,99,99,99,99,99,999,99,0,2,0,0,0,1,0,0
"20210902111600","17097",3948.9319,3,333,99,99,99,99,99,99,999,99,1,0,0,0,2,1,2,0
"20210902111600","17097",3948.9319,3,333,99,99,99,99,99,99,999,99,1,0,0,0,2,1,2,0
"20210902111600","17097",3948.9319,3,333,99,99,99,99,99,99,999,99,1,0,0,0,2,1,2,0
"20210902113800","0",4080.6917,2,50,1,1,1,1,1,0,100,1,1,0,0,0,2,1,2,0
"20210902113800","0",4080.6917,2,50,1,1,1,1,1,0,100,1,1,0,0,0,2,1,2,0
"20210902114000","17097",4629.3054,2,150,1,1,1,99,99,0,300,1,1,0,0,0,1,2,2,0
"20210902114000","17097",4629.3054,2,150,1,1,1,99,99,0,300,1,1,0,0,0,1,2,2,0
"20210902114700","0",4118.981,3,66.6666666666667,1,1,1,99,99,0,200,1,1,0,0,1,0,2,2,0
"20210902114700","0",4118.981,3,66.6666666666667,1,1,1,99,99,0,200,1,1,0,0,1,0,2,2,0
"20210902114700","0",4118.981,3,66.6666666666667,1,1,1,99,99,0,200,1,1,0,0,1,0,2,2,0
"20210902117400","0",5212.8277,5,36,1,1,1,99,99,0,180,1,2,0,0,3,0,2,2,0
"20210902117400","0",5212.8277,5,36,1,1,1,99,99,0,180,1,2,0,0,3,0,2,2,0
"20210902117400","0",5212.8277,5,36,1,1,1,99,99,0,180,1,2,0,0,3,0,2,2,0
"20210902117400","0",5212.8277,5,36,1,1,1,99,99,0,180,1,2,0,0,3,0,2,2,0
"20210902117400","0",5212.8277,5,36,1,1,1,99,99,0,180,1,2,0,0,3,0,2,2,0
"20210902118400","17179",4534.5379,5,199.8,99,99,99,99,99,99,999,99,3,0,0,3,0,2,2,0
"20210902118400","17179",4534.5379,5,199.8,99,99,99,99,99,99,999,99,3,0,0,3,0,2,2,0
"20210902118400","17179",4534.5379,5,199.8,99,99,99,99,99,99,999,99,3,0,0,3,0,2,2,0
"20210902118400","17179",4534.5379,5,199.8,99,99,99,99,99,99,999,99,3,0,0,3,0,2,2,0
"20210902118400","17179",4534.5379,5,199.8,99,99,99,99,99,99,999,99,3,0,0,3,0,2,2,0
"20210902118700","0",4629.3054,6,91.6666666666667,1,1,1,1,1,0,550,1,3,0,0,4,1,2,2,0
"20210902118700","0",4629.3054,6,91.6666666666667,1,1,1,1,1,0,550,1,3,0,0,4,1,2,2,0
"20210902118700","0",4629.3054,6,91.6666666666667,1,1,1,1,1,0,550,1,3,0,0,4,1,2,2,0
"20210902118700","0",4629.3054,6,91.6666666666667,1,1,1,1,1,0,550,1,3,0,0,4,1,2,2,0
"20210902118700","0",4629.3054,6,91.6666666666667,1,1,1,1,1,0,550,1,3,0,0,4,1,2,2,0
"20210902118700","0",4629.3054,6,91.6666666666667,1,1,1,1,1,0,550,1,3,0,0,4,1,2,2,0
"20210902119700","0",3566.4847,2,20,1,1,1,99,99,0,40,1,1,0,0,0,2,2,2,0
"20210902119700","0",3566.4847,2,20,1,1,1,99,99,0,40,1,1,0,0,0,2,2,2,0
"20210902120000","17097",5003.1308,5,0,1,1,1,99,99,0,0,1,2,5,0,2,0,2,2,0
"20210902120000","17097",5003.1308,5,0,1,1,1,99,99,0,0,1,2,5,0,2,0,2,2,0
"20210902120000","17097",5003.1308,5,0,1,1,1,99,99,0,0,1,2,5,0,2,0,2,2,0
"20210902120000","17097",5003.1308,5,0,1,1,1,99,99,0,0,1,2,5,0,2,0,2,2,0
"20210902120000","17097",5003.1308,5,0,1,1,1,99,99,0,0,1,2,5,0,2,0,2,2,0
"20210902121000","0",3623.7058,1,140,1,1,2,1,1,0,140,1,1,0,0,0,1,0,0,0
"20210902121800","0",3838.0944,2,165,1,1,1,99,99,0,330,1,1,0,0,0,2,2,2,0
"20210902121800","0",3838.0944,2,165,1,1,1,99,99,0,330,1,1,0,0,0,2,2,2,0
"20210902122000","17097",4721.5851,1,999,99,99,99,99,99,99,999,99,0,0,0,0,0,1,0,0
"20210902123500","17111",5003.1308,4,105,1,2,2,2,1,1,420,1,2,4,0,2,0,1,2,0
"20210902123500","17111",5003.1308,4,105,1,2,2,2,1,1,420,1,2,4,0,2,0,1,2,0
"20210902123500","17111",5003.1308,4,105,1,2,2,2,1,1,420,1,2,4,0,2,0,1,2,0
"20210902123500","17111",5003.1308,4,105,1,2,2,2,1,1,420,1,2,4,0,2,0,1,2,0
"20210902124800","0",3838.0944,2,60,1,2,2,1,1,2,120,1,1,0,0,0,1,0,0,0
"20210902124800","0",3838.0944,2,60,1,2,2,1,1,2,120,1,1,0,0,0,1,0,0,0
"20210902126800","0",4498.3702,1,100,1,2,1,2,1,1,100,1,0,0,0,0,0,0,0,0
"20210902128300","0",5375.0567,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,0,0,0,0
"20210902128300","0",5375.0567,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,0,0,0,0
"20210902129500","0",3882.8425,1,999,99,99,99,99,99,99,999,99,0,0,0,0,1,0,0,0
"20210902129800","0",4094.9489,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,2,0,2,0
"20210902129800","0",4094.9489,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,2,0,2,0
"20210902131300","0",5231.0405,8,10,1,1,1,1,1,0,80,1,5,0,0,6,0,2,2,0
"20210902131300","0",5231.0405,8,10,1,1,1,1,1,0,80,1,5,0,0,6,0,2,2,0
"20210902131300","0",5231.0405,8,10,1,1,1,1,1,0,80,1,5,0,0,6,0,2,2,0
"20210902131300","0",5231.0405,8,10,1,1,1,1,1,0,80,1,5,0,0,6,0,2,2,0
"20210902131300","0",5231.0405,8,10,1,1,1,1,1,0,80,1,5,0,0,6,0,2,2,0
"20210902131300","0",5231.0405,8,10,1,1,1,1,1,0,80,1,5,0,0,6,0,2,2,0
"20210902131300","0",5231.0405,8,10,1,1,1,1,1,0,80,1,5,0,0,6,0,2,2,0
"20210902131300","0",5231.0405,8,10,1,1,1,1,1,0,80,1,5,0,0,6,0,2,2,0
"20210902131700","0",4645.4794,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,0,1,2,0
"20210902131700","0",4645.4794,2,499.5,99,99,99,99,99,99,999,99,1,0,0,0,0,1,2,0
"20210902134700","0",5383.1458,4,62.5,1,1,2,1,1,0,250,1,2,0,0,2,0,0,2,0
"20210902134700","0",5383.1458,4,62.5,1,1,2,1,1,0,250,1,2,0,0,2,0,0,2,0
"20210902134700","0",5383.1458,4,62.5,1,1,2,1,1,0,250,1,2,0,0,2,0,0,2,0
"20210902134700","0",5383.1458,4,62.5,1,1,2,1,1,0,250,1,2,0,0,2,0,0,2,0
"20210902136900","0",3760.513,1,90,1,1,1,99,99,0,90,1,1,0,0,0,1,1,0,0
"20210902140500","0",6333.0849,1,40,1,1,2,1,1,0,40,1,1,0,0,0,0,0,0,0
